UNIX Timestamp,ECG,HR,RR,Marker
1749668142125736753,-0.394
1749668142133440388,-0.391
1749668142141144023,-0.379
1749668142148847658,-0.382
1749668142156551293,-0.389
1749668142164254928,-0.386
1749668142171958563,-0.382
1749668142179662198,-0.384
1749668142187365833,-0.394
1749668142195069468,-0.406
1749668142202773103,-0.41300000000000003
1749668142210476738,-0.41100000000000003
1749668142218180373,-0.389
1749668142225884008,-0.364
1749668142233587643,-0.355
1749668142241291278,-0.34
1749668142248994913,-0.33
1749668142256698548,-0.343
1749668142264402183,-0.355
1749668142272105818,-0.36
1749668142279809453,-0.374
1749668142287513088,-0.382
1749668142295216723,-0.367
1749668142302920358,-0.364
1749668142310623993,-0.399
1749668142318327628,-0.46900000000000003
1749668142326031263,-0.515
1749668142333734898,-0.399
1749668142341438533,0.107
1749668142349142168,0.893
1749668142356845803,0.9530000000000001
1749668142364549438,-0.021
1749668142372253073,-0.608
1749668142379956708,-0.442
1749668142387660343,-0.464
1749668142395363978,-0.608
1749668142403067613,-0.537
1749668142410771248,-0.489
1749668142418474883,-0.52
1749668142426178518,-0.51
1749668142433882153,-0.489
1749668142441585788,-0.484
1749668142449289423,-0.467
1749668142456993058,-0.452
1749668142464696693,-0.455
1749668142472400328,-0.447
1749668142480103963,-0.425
1749668142487807598,-0.40800000000000003
1749668142495511233,-0.394
1749668142503214868,-0.369
1749668142510918503,-0.34
1749668142518622138,-0.309
1749668142526325773,-0.272
1749668142534029408,-0.243
1749668142541733043,-0.233
1749668142549436678,-0.228
1749668142557140313,-0.228
1749668142564843948,-0.253
1749668142572547583,-0.291
1749668142580251218,-0.33
1749668142587954853,-0.367
1749668142595658488,-0.389
1749668142603362123,-0.401
1749668142611065758,-0.41600000000000004
1749668142618769393,-0.43
1749668142626473028,-0.435
1749668142634176663,-0.423
1749668142641880298,-0.41600000000000004
1749668142649583933,-0.433
1749668142657287568,-0.437
1749668142664991203,-0.423
1749668142672694838,-0.40800000000000003
1749668142680398473,-0.41300000000000003
1749668142688102111,-0.41300000000000003,90,700
1749668142695805746,-0.396,,698
1749668142703509381,-0.394
1749668142711213016,-0.391
1749668142718916651,-0.372
1749668142726620286,-0.379
1749668142734323921,-0.394
1749668142742027556,-0.374
1749668142749731191,-0.374
1749668142757434826,-0.394
1749668142765138461,-0.394
1749668142772842096,-0.396
1749668142780545731,-0.399
1749668142788249366,-0.386
1749668142795953001,-0.386
1749668142803656636,-0.401
1749668142811360271,-0.403
1749668142819063906,-0.391
1749668142826767541,-0.389
1749668142834471176,-0.391
1749668142842174811,-0.396
1749668142849878446,-0.396
1749668142857582081,-0.394
1749668142865285716,-0.394
1749668142872989351,-0.384
1749668142880692986,-0.36
1749668142888396621,-0.369
1749668142896100256,-0.401
1749668142903803891,-0.403
1749668142911507526,-0.391
1749668142919211161,-0.394
1749668142926914796,-0.389
1749668142934618431,-0.382
1749668142942322066,-0.391
1749668142950025701,-0.396
1749668142957729336,-0.399
1749668142965432971,-0.41100000000000003
1749668142973136606,-0.403
1749668142980840241,-0.367
1749668142988543876,-0.34500000000000003
1749668142996247511,-0.343
1749668143003951146,-0.326
1749668143011654781,-0.313
1749668143019358416,-0.343
1749668143027062051,-0.379
1749668143034765686,-0.382
1749668143042469321,-0.372
1749668143050172956,-0.389
1749668143057876591,-0.396
1749668143065580226,-0.369
1749668143073283861,-0.41600000000000004
1749668143080987496,-0.518
1749668143088691131,-0.457
1749668143096394766,-0.036000000000000004
1749668143104098401,0.659
1749668143111802036,0.734
1749668143119505671,-0.14300000000000002
1749668143127209306,-0.635
1749668143134912941,-0.396
1749668143142616576,-0.41100000000000003
1749668143150320211,-0.5740000000000001
1749668143158023846,-0.498
1749668143165727481,-0.455
1749668143173431116,-0.508
1749668143181134751,-0.493
1749668143188838386,-0.447
1749668143196542021,-0.445
1749668143204245656,-0.45
1749668143211949291,-0.425
1749668143219652926,-0.403
1749668143227356561,-0.41300000000000003
1749668143235060196,-0.41600000000000004
1749668143242763831,-0.36
1749668143250467469,-0.316
1749668143258171104,-0.326
1749668143265874739,-0.313
1749668143273578374,-0.265
1749668143281282009,-0.233
1749668143288985644,-0.216
1749668143296689279,-0.194
1749668143304392914,-0.197
1749668143312096549,-0.216
1749668143319800184,-0.221
1749668143327503819,-0.257
1749668143335207454,-0.326
1749668143342911089,-0.357
1749668143350614724,-0.374
1749668143358318359,-0.42
1749668143366021994,-0.447
1749668143373725629,-0.447
1749668143381429264,-0.442
1749668143389132899,-0.437
1749668143396836534,-0.442
1749668143404540169,-0.464
1749668143412243804,-0.47400000000000003
1749668143419947439,-0.45
1749668143427651074,-0.43
1749668143435354709,-0.423
1749668143443058344,-0.399
1749668143450761979,-0.386
1749668143458465614,-0.391
1749668143466169249,-0.374
1749668143473872884,-0.362
1749668143481576519,-0.386
1749668143489280154,-0.389
1749668143496983789,-0.352
1749668143504687424,-0.34700000000000003
1749668143512391059,-0.384
1749668143520094694,-0.391
1749668143527798329,-0.379
1749668143535501964,-0.391
1749668143543205599,-0.406
1749668143550909234,-0.401
1749668143558612869,-0.384
1749668143566316504,-0.367
1749668143574020139,-0.369
1749668143581723774,-0.377
1749668143589427409,-0.372
1749668143597131044,-0.377
1749668143604834679,-0.391
1749668143612538314,-0.389
1749668143620241949,-0.374
1749668143627945584,-0.369
1749668143635649219,-0.386
1749668143643352854,-0.403
1749668143651056489,-0.389
1749668143658760124,-0.374
1749668143666463759,-0.369
1749668143674167394,-0.362
1749668143681871029,-0.335
1749668143689574664,-0.321
1749668143697278299,-0.335
1749668143704981934,-0.34700000000000003
1749668143712685569,-0.338
1749668143720389204,-0.335
1749668143728092839,-0.364
1749668143735796474,-0.386
1749668143743500109,-0.374
1749668143751203744,-0.357
1749668143758907379,-0.399
1749668143766611014,-0.491
1749668143774314649,-0.501
1749668143782018284,-0.221
1749668143789721919,0.44
1749668143797425554,0.871
1749668143805129189,0.253
1749668143812832831,-0.562,89,763
1749668143820536535,-0.491
1749668143828240239,-0.328
1749668143835943943,-0.518
1749668143843647647,-0.537
1749668143851351351,-0.45
1749668143859055055,-0.47400000000000003
1749668143866758759,-0.493
1749668143874462463,-0.47400000000000003
1749668143882166167,-0.462
1749668143889869871,-0.437
1749668143897573575,-0.41600000000000004
1749668143905277279,-0.41100000000000003
1749668143912980983,-0.406
1749668143920684687,-0.403
1749668143928388391,-0.382
1749668143936092095,-0.34500000000000003
1749668143943795799,-0.335
1749668143951499503,-0.333
1749668143959203207,-0.28700000000000003
1749668143966906911,-0.226
1749668143974610615,-0.201
1749668143982314319,-0.201
1749668143990018023,-0.197
1749668143997721727,-0.187
1749668144005425431,-0.194
1749668144013129135,-0.245
1749668144020832839,-0.301
1749668144028536543,-0.333
1749668144036240247,-0.367
1749668144043943951,-0.396
1749668144051647655,-0.401
1749668144059351359,-0.41300000000000003
1749668144067055063,-0.42
1749668144074758767,-0.401
1749668144082462471,-0.40800000000000003
1749668144090166175,-0.447
1749668144097869879,-0.45
1749668144105573583,-0.42
1749668144113277287,-0.41300000000000003
1749668144120980991,-0.42
1749668144128684695,-0.399
1749668144136388399,-0.369
1749668144144092103,-0.369
1749668144151795807,-0.377
1749668144159499511,-0.364
1749668144167203215,-0.362
1749668144174906919,-0.362
1749668144182610623,-0.343
1749668144190314327,-0.34500000000000003
1749668144198018031,-0.364
1749668144205721735,-0.362
1749668144213425439,-0.357
1749668144221129143,-0.372
1749668144228832847,-0.372
1749668144236536551,-0.367
1749668144244240255,-0.372
1749668144251943959,-0.362
1749668144259647663,-0.355
1749668144267351367,-0.364
1749668144275055071,-0.369
1749668144282758775,-0.357
1749668144290462479,-0.357
1749668144298166183,-0.379
1749668144305869887,-0.401
1749668144313573591,-0.403
1749668144321277295,-0.379
1749668144328980999,-0.362
1749668144336684703,-0.355
1749668144344388407,-0.333
1749668144352092111,-0.313
1749668144359795815,-0.328
1749668144367499519,-0.33
1749668144375203276,-0.313,87,790
1749668144382906980,-0.333,,755
1749668144390610684,-0.367
1749668144398314388,-0.352
1749668144406018092,-0.338
1749668144413721796,-0.357
1749668144421425500,-0.369
1749668144429129204,-0.406
1749668144436832908,-0.481
1749668144444536612,-0.457
1749668144452240316,-0.107
1749668144459944020,0.5760000000000001
1749668144467647724,0.805
1749668144475351428,-0.077
1749668144483055132,-0.924
1749668144490758836,-0.861
1749668144498462540,-0.766
1749668144506166244,-0.868
1749668144513869948,-0.725
1749668144521573652,-0.581
1749668144529277356,-0.586
1749668144536981060,-0.545
1749668144544684764,-0.46900000000000003
1749668144552388468,-0.45
1749668144560092172,-0.433
1749668144567795876,-0.391
1749668144575499580,-0.362
1749668144583203284,-0.355
1749668144590906988,-0.343
1749668144598610692,-0.316
1749668144606314396,-0.289
1749668144614018100,-0.27
1749668144621721804,-0.243
1749668144629425508,-0.201
1749668144637129212,-0.158
1749668144644832916,-0.128
1749668144652536620,-0.109
1749668144660240324,-0.099
1749668144667944028,-0.10400000000000001
1749668144675647732,-0.121
1749668144683351436,-0.155
1749668144691055140,-0.20400000000000001
1749668144698758844,-0.243
1749668144706462548,-0.265
1749668144714166252,-0.279
1749668144721869956,-0.299
1749668144729573660,-0.311
1749668144737277364,-0.311
1749668144744981068,-0.313
1749668144752684772,-0.321
1749668144760388476,-0.326
1749668144768092180,-0.326
1749668144775795884,-0.326
1749668144783499588,-0.326
1749668144791203292,-0.316
1749668144798906996,-0.304
1749668144806610700,-0.299
1749668144814314404,-0.294
1749668144822018108,-0.28400000000000003
1749668144829721812,-0.28400000000000003
1749668144837425516,-0.289
1749668144845129220,-0.294
1749668144852832924,-0.289
1749668144860536628,-0.28200000000000003
1749668144868240332,-0.289
1749668144875944036,-0.301
1749668144883647740,-0.301
1749668144891351444,-0.296
1749668144899055148,-0.301
1749668144906758852,-0.311
1749668144914462556,-0.311
1749668144922166260,-0.311
1749668144929869964,-0.316
1749668144937573721,-0.316
1749668144945277634,-0.316
1749668144952981547,-0.326
1749668144960685460,-0.326
1749668144968389373,-0.328
1749668144976093286,-0.338
1749668144983797199,-0.35000000000000003
1749668144991501112,-0.352
1749668144999205025,-0.343
1749668145006908938,-0.313
1749668145014612851,-0.28400000000000003
1749668145022316764,-0.291
1749668145030020677,-0.328
1749668145037724590,-0.335
1749668145045428503,-0.306
1749668145053132416,-0.304
1749668145060836329,-0.313
1749668145068540242,-0.296
1749668145076244155,-0.318
1749668145083948068,-0.377
1749668145091651981,-0.352
1749668145099355894,-0.343
1749668145107059807,-0.459
1749668145114763720,-0.518
1749668145122467633,-0.34700000000000003
1749668145130171546,0.136
1749668145137875459,0.863
1749668145145579372,0.966
1749668145153283285,0.055
1749668145160987198,-0.5690000000000001
1749668145168691111,-0.41600000000000004
1749668145176395024,-0.389
1749668145184098937,-0.583
1749668145191802850,-0.603
1749668145199506763,-0.532
1749668145207210676,-0.513
1749668145214914589,-0.503
1749668145222618502,-0.459
1749668145230322415,-0.452
1749668145238026328,-0.489
1749668145245730241,-0.462
1749668145253434154,-0.42
1749668145261138067,-0.455
1749668145268841980,-0.442
1749668145276545893,-0.36
1749668145284249806,-0.362
1749668145291953719,-0.391
1749668145299657632,-0.28700000000000003
1749668145307361545,-0.192
1749668145315065458,-0.24
1749668145322769371,-0.28700000000000003
1749668145330473284,-0.262
1749668145338177197,-0.228
1749668145345881110,-0.20400000000000001
1749668145353585023,-0.192
1749668145361288936,-0.233
1749668145368992849,-0.313
1749668145376696762,-0.333
1749668145384400675,-0.34
1749668145392104588,-0.403
1749668145399808501,-0.423
1749668145407512414,-0.403
1749668145415216327,-0.399
1749668145422920240,-0.391
1749668145430624153,-0.423
1749668145438328066,-0.435
1749668145446031979,-0.369
1749668145453735892,-0.374
1749668145461439805,-0.42
1749668145469143718,-0.382
1749668145476847631,-0.386
1749668145484551544,-0.423
1749668145492255457,-0.333
1749668145499959423,-0.313,86,688
1749668145507663058,-0.435
1749668145515366693,-0.437
1749668145523070328,-0.36
1749668145530773963,-0.355
1749668145538477598,-0.333
1749668145546181233,-0.306
1749668145553884868,-0.364
1749668145561588503,-0.425
1749668145569292138,-0.44
1749668145576995773,-0.403
1749668145584699408,-0.34700000000000003
1749668145592403043,-0.382
1749668145600106678,-0.40800000000000003
1749668145607810313,-0.357
1749668145615513948,-0.34700000000000003
1749668145623217583,-0.357
1749668145630921218,-0.34700000000000003
1749668145638624853,-0.418
1749668145646328488,-0.437
1749668145654032123,-0.323
1749668145661735758,-0.323
1749668145669439393,-0.425
1749668145677143028,-0.382
1749668145684846663,-0.321
1749668145692550298,-0.379
1749668145700253933,-0.384
1749668145707957568,-0.34500000000000003
1749668145715661203,-0.389
1749668145723364838,-0.433
1749668145731068473,-0.41600000000000004
1749668145738772108,-0.362
1749668145746475743,-0.318
1749668145754179378,-0.296
1749668145761883013,-0.304
1749668145769586648,-0.364
1749668145777290283,-0.364
1749668145784993918,-0.321
1749668145792697553,-0.34700000000000003
1749668145800401188,-0.386
1749668145808104823,-0.35000000000000003
1749668145815808458,-0.306
1749668145823512093,-0.35000000000000003
1749668145831215728,-0.423
1749668145838919363,-0.467
1749668145846622998,-0.457
1749668145854326633,-0.194
1749668145862030268,0.47600000000000003
1749668145869733903,0.975
1749668145877437538,0.389
1749668145885141173,-0.535
1749668145892844808,-0.5710000000000001
1749668145900548443,-0.34700000000000003
1749668145908252078,-0.47400000000000003
1749668145915955713,-0.528
1749668145923659348,-0.47600000000000003
1749668145931362983,-0.498
1749668145939066618,-0.484
1749668145946770253,-0.452
1749668145954473888,-0.457
1749668145962177523,-0.428
1749668145969881158,-0.41300000000000003
1749668145977584793,-0.425
1749668145985288428,-0.41300000000000003
1749668145992992063,-0.396
1749668146000695698,-0.372
1749668146008399333,-0.323
1749668146016102968,-0.309
1749668146023806603,-0.318
1749668146031510238,-0.257
1749668146039213873,-0.20400000000000001
1749668146046917508,-0.201
1749668146054621143,-0.177
1749668146062324781,-0.16
1749668146070028416,-0.167
1749668146077732051,-0.165
1749668146085435686,-0.187
1749668146093139321,-0.255
1749668146100842956,-0.316
1749668146108546591,-0.352
1749668146116250226,-0.384
1749668146123953861,-0.389
1749668146131657496,-0.386
1749668146139361131,-0.401
1749668146147064766,-0.425
1749668146154768401,-0.435
1749668146162472036,-0.43
1749668146170175671,-0.418
1749668146177879306,-0.406
1749668146185582941,-0.382
1749668146193286576,-0.379
1749668146200990211,-0.41100000000000003
1749668146208693846,-0.401
1749668146216397481,-0.386
1749668146224101116,-0.394
1749668146231804751,-0.36
1749668146239508386,-0.352
1749668146247212021,-0.399
1749668146254915656,-0.369
1749668146262619291,-0.338
1749668146270322926,-0.41100000000000003
1749668146278026561,-0.403
1749668146285730196,-0.326
1749668146293433831,-0.352
1749668146301137466,-0.391
1749668146308841101,-0.364
1749668146316544736,-0.367
1749668146324248371,-0.386
1749668146331952006,-0.36
1749668146339655641,-0.34500000000000003
1749668146347359276,-0.389
1749668146355062911,-0.40800000000000003
1749668146362766546,-0.362
1749668146370470181,-0.335
1749668146378173816,-0.374
1749668146385877451,-0.377
1749668146393581086,-0.352
1749668146401284721,-0.374
1749668146408988356,-0.379
1749668146416691991,-0.34700000000000003
1749668146424395626,-0.362
1749668146432099261,-0.394
1749668146439802896,-0.394
1749668146447506531,-0.379
1749668146455210166,-0.352
1749668146462913801,-0.33
1749668146470617436,-0.34
1749668146478321071,-0.333
1749668146486024706,-0.313
1749668146493728341,-0.323
1749668146501431976,-0.33
1749668146509135611,-0.333
1749668146516839246,-0.352
1749668146524542881,-0.36
1749668146532246516,-0.36
1749668146539950151,-0.369
1749668146547653786,-0.396
1749668146555357421,-0.464
1749668146563061056,-0.47900000000000004
1749668146570764691,-0.248
1749668146578468326,0.372
1749668146586171961,0.934
1749668146593875596,0.467
1749668146601579231,-0.464
1749668146609282866,-0.535
1749668146616986501,-0.335
1749668146624690139,-0.506,85,669
1749668146632394192,-0.523
1749668146640098245,-0.425
1749668146647802298,-0.493
1749668146655506351,-0.508
1749668146663210404,-0.43
1749668146670914457,-0.43
1749668146678618510,-0.457
1749668146686322563,-0.418
1749668146694026616,-0.367
1749668146701730669,-0.394
1749668146709434722,-0.425
1749668146717138775,-0.369
1749668146724842828,-0.323
1749668146732546881,-0.321
1749668146740250934,-0.309
1749668146747954987,-0.28400000000000003
1749668146755659040,-0.223
1749668146763363093,-0.192
1749668146771067146,-0.199
1749668146778771199,-0.158
1749668146786475252,-0.167
1749668146794179305,-0.209
1749668146801883358,-0.201
1749668146809587411,-0.267
1749668146817291464,-0.357
1749668146824995517,-0.35000000000000003
1749668146832699570,-0.372
1749668146840403623,-0.437
1749668146848107676,-0.433
1749668146855811729,-0.42
1749668146863515782,-0.445
1749668146871219835,-0.435
1749668146878923888,-0.41300000000000003
1749668146886627941,-0.45
1749668146894331994,-0.47600000000000003
1749668146902036047,-0.43
1749668146909740100,-0.40800000000000003
1749668146917444153,-0.433
1749668146925148206,-0.43
1749668146932852259,-0.389
1749668146940556312,-0.362
1749668146948260365,-0.389
1749668146955964418,-0.41100000000000003
1749668146963668471,-0.396
1749668146971372524,-0.396
1749668146979076577,-0.406
1749668146986780630,-0.391
1749668146994484683,-0.367
1749668147002188736,-0.389
1749668147009892789,-0.428
1749668147017596842,-0.418
1749668147025300895,-0.403
1749668147033004948,-0.40800000000000003
1749668147040709001,-0.41600000000000004
1749668147048413054,-0.418
1749668147056117107,-0.42
1749668147063821160,-0.423
1749668147071525213,-0.428
1749668147079229266,-0.428
1749668147086933319,-0.394
1749668147094637372,-0.382
1749668147102341425,-0.433
1749668147110045478,-0.437
1749668147117749531,-0.399
1749668147125453584,-0.425
1749668147133157637,-0.447
1749668147140861690,-0.41100000000000003
1749668147148565743,-0.377
1749668147156269796,-0.36
1749668147163973849,-0.364
1749668147171677902,-0.379
1749668147179381955,-0.379
1749668147187086019,-0.362
1749668147194789654,-0.355
1749668147202493289,-0.379
1749668147210196924,-0.399
1749668147217900559,-0.396
1749668147225604194,-0.403
1749668147233307829,-0.418
1749668147241011464,-0.462
1749668147248715099,-0.525
1749668147256418734,-0.445
1749668147264122369,0.026000000000000002
